,Unnamed: 0,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR,Economic Status
42701,42701,42701,Female,Yes,0,Not Educated,23000,165000,B,10000,Moderate
42702,42702,42702,Female,Yes,5,UG,16000,444000,B,10000,Excellent
42703,42703,42703,Male,Yes,2,Ph.d,19000,288000,B,10000,Good
42704,42704,42704,Male,No,1,Ph.d,50000,389000,A,15000,Excellent
42705,42705,42705,Male,Yes,5,Ph.d,25000,147000,A,15000,Moderate
42706,42706,42706,Female,Yes,2,Ph.d,36000,115000,B,10000,Moderate
42707,42707,42707,Male,Yes,5,Not Educated,47000,413000,B,10000,Excellent
42708,42708,42708,Male,Yes,2,Ph.d,42000,116000,B,10000,Moderate
42709,42709,42709,Male,Yes,3,Ph.d,46000,179000,B,10000,Moderate
42710,42710,42710,Male,Yes,2,Ph.d,23000,391000,B,10000,Excellent
42711,42711,42711,Male,No,0,PG,45000,150000,B,10000,Moderate
42712,42712,42712,Male,No,4,Ph.d,22000,302000,B,10000,Good
42713,42713,42713,Male,Yes,1,PG,31000,155000,A,15000,Moderate
42714,42714,42714,Male,Yes,2,Ph.d,25000,390000,B,10000,Excellent
42715,42715,42715,Male,Yes,1,Ph.d,14000,406000,B,10000,Excellent
42716,42716,42716,Male,Yes,3,Ph.d,6000,102000,B,10000,Moderate
42717,42717,42717,Male,Yes,5,UG,37000,46000,B,10000,Poor
42718,42718,42718,Female,Yes,0,UG,32000,465000,B,10000,Excellent
42719,42719,42719,Female,Yes,2,Ph.d,19000,237000,B,10000,Good
42720,42720,42720,Female,No,4,PG,7000,344000,B,10000,Excellent
42721,42721,42721,Male,No,4,Ph.d,40000,423000,A,15000,Excellent
42722,42722,42722,Female,No,1,Ph.d,23000,101000,B,10000,Moderate
42723,42723,42723,Male,Yes,1,Ph.d,40000,322000,B,10000,Excellent
42724,42724,42724,Male,Yes,3,PG,35000,473000,C,5000,Excellent
42725,42725,42725,Male,Yes,5,Ph.d,10000,92000,A,15000,Average
42726,42726,42726,Male,Yes,4,Ph.d,49000,399000,C,5000,Excellent
42727,42727,42727,Female,Yes,4,Ph.d,15000,106000,B,10000,Moderate
42728,42728,42728,Male,Yes,0,Not Educated,35000,67000,B,10000,Moderate
42729,42729,42729,Male,Yes,4,PG,30000,47000,B,10000,Average
42730,42730,42730,Male,Yes,2,UG,47000,219000,B,10000,Good
42731,42731,42731,Male,Yes,0,Ph.d,26000,373000,B,10000,Excellent
42732,42732,42732,Male,No,5,Ph.d,43000,405000,B,10000,Excellent
42733,42733,42733,Male,Yes,4,PG,32000,446000,D,2500,Excellent
42734,42734,42734,Male,No,0,Ph.d,45000,277000,A,15000,Good
42735,42735,42735,Female,Yes,2,Ph.d,24000,180000,B,10000,Moderate
42736,42736,42736,Male,Yes,3,Ph.d,6000,129000,B,10000,Moderate
42737,42737,42737,Male,Yes,5,UG,12000,490000,C,5000,Excellent
42738,42738,42738,Male,Yes,5,Ph.d,21000,448000,D,2500,Excellent
42739,42739,42739,Male,Yes,1,UG,30000,325000,B,10000,Excellent
42740,42740,42740,Female,No,0,Ph.d,28000,184000,B,10000,Good
42741,42741,42741,Male,Yes,0,Ph.d,33000,472000,D,2500,Excellent
42742,42742,42742,Male,No,0,Ph.d,11000,381000,B,10000,Excellent
42743,42743,42743,Female,Yes,4,UG,19000,173000,A,15000,Moderate
42744,42744,42744,Male,Yes,5,Ph.d,18000,188000,B,10000,Moderate
42745,42745,42745,Male,Yes,1,Ph.d,44000,429000,C,5000,Excellent
42746,42746,42746,Male,No,2,Ph.d,21000,239000,B,10000,Good
42747,42747,42747,Male,Yes,0,Not Educated,28000,489000,B,10000,Excellent
42748,42748,42748,Male,Yes,5,Ph.d,14000,56000,D,2500,Average
42749,42749,42749,Male,Yes,0,UG,29000,419000,B,10000,Excellent
42750,42750,42750,Male,Yes,2,Ph.d,14000,34000,B,10000,Average
42751,42751,42751,Male,No,2,Ph.d,24000,113000,A,15000,Moderate
42752,42752,42752,Male,Yes,4,Ph.d,20000,67000,C,5000,Average
42753,42753,42753,Male,No,5,Not Educated,37000,439000,A,15000,Excellent
42754,42754,42754,Male,Yes,4,Ph.d,36000,286000,D,2500,Good
42755,42755,42755,Male,Yes,0,Ph.d,11000,134000,B,10000,Moderate
42756,42756,42756,Male,No,0,Ph.d,23000,372000,B,10000,Excellent
42757,42757,42757,Male,Yes,3,Ph.d,42000,189000,B,10000,Moderate
42758,42758,42758,Male,No,3,Ph.d,12000,321000,B,10000,Good
42759,42759,42759,Male,No,5,Not Educated,17000,475000,A,15000,Excellent
42760,42760,42760,Male,Yes,2,PG,16000,388000,B,10000,Excellent
42761,42761,42761,Female,Yes,5,Ph.d,48000,132000,C,5000,Moderate
42762,42762,42762,Male,Yes,2,Ph.d,27000,474000,B,10000,Excellent
42763,42763,42763,Female,No,0,Ph.d,23000,411000,B,10000,Excellent
42764,42764,42764,Female,Yes,2,Ph.d,20000,265000,B,10000,Good
42765,42765,42765,Male,Yes,5,Ph.d,5000,86000,B,10000,Average
42766,42766,42766,Male,Yes,5,Ph.d,32000,254000,B,10000,Good
42767,42767,42767,Male,Yes,1,Ph.d,10000,403000,B,10000,Excellent
42768,42768,42768,Female,No,5,UG,7000,479000,A,15000,Excellent
42769,42769,42769,Male,No,5,Ph.d,34000,91000,D,2500,Moderate
42770,42770,42770,Female,Yes,4,PG,15000,301000,B,10000,Good
42771,42771,42771,Male,No,3,PG,23000,180000,B,10000,Moderate
42772,42772,42772,Male,Yes,1,Ph.d,26000,454000,D,2500,Excellent
42773,42773,42773,Male,Yes,3,Ph.d,36000,80000,B,10000,Average
42774,42774,42774,Male,No,5,Not Educated,44000,103000,B,10000,Average
42775,42775,42775,Female,No,5,UG,37000,429000,B,10000,Excellent
42776,42776,42776,Male,No,2,Ph.d,33000,466000,B,10000,Excellent
42777,42777,42777,Male,Yes,1,Not Educated,27000,116000,C,5000,Moderate
42778,42778,42778,Male,Yes,0,UG,5000,31000,B,10000,Average
42779,42779,42779,Male,Yes,1,Not Educated,34000,405000,C,5000,Excellent
42780,42780,42780,Female,No,2,Ph.d,24000,161000,C,5000,Moderate
42781,42781,42781,Male,Yes,4,Ph.d,36000,211000,B,10000,Good
42782,42782,42782,Male,Yes,5,Ph.d,43000,402000,D,2500,Excellent
42783,42783,42783,Male,Yes,5,Ph.d,45000,209000,C,5000,Good
42784,42784,42784,Male,Yes,2,Ph.d,33000,251000,C,5000,Good
42785,42785,42785,Female,Yes,2,UG,9000,357000,B,10000,Excellent
42786,42786,42786,Male,Yes,3,Ph.d,46000,127000,D,2500,Moderate
42787,42787,42787,Male,Yes,3,Ph.d,18000,170000,B,10000,Moderate
42788,42788,42788,Male,Yes,5,Ph.d,18000,206000,C,5000,Good
42789,42789,42789,Male,Yes,3,Ph.d,35000,298000,B,10000,Good
42790,42790,42790,Female,Yes,2,Ph.d,33000,225000,B,10000,Good
42791,42791,42791,Male,Yes,1,Ph.d,20000,166000,D,2500,Moderate
42792,42792,42792,Male,No,2,Ph.d,29000,344000,B,10000,Excellent
42793,42793,42793,Female,No,0,Ph.d,28000,334000,B,10000,Excellent
42794,42794,42794,Male,Yes,4,Ph.d,37000,391000,B,10000,Excellent
42795,42795,42795,Male,Yes,0,Ph.d,25000,157000,A,15000,Moderate
42796,42796,42796,Male,Yes,0,Ph.d,34000,469000,D,2500,Excellent
42797,42797,42797,Male,No,4,Ph.d,32000,47000,B,10000,Average
42798,42798,42798,Male,Yes,4,Ph.d,15000,77000,B,10000,Average
42799,42799,42799,Male,Yes,3,Ph.d,44000,295000,B,10000,Good
42800,42800,42800,Male,Yes,4,UG,31000,441000,B,10000,Excellent
42801,42801,42801,Male,Yes,3,Ph.d,47000,390000,D,2500,Excellent
42802,42802,42802,Male,No,4,Not Educated,39000,222000,B,10000,Good
42803,42803,42803,Male,Yes,2,UG,43000,257000,B,10000,Good
42804,42804,42804,Male,No,1,UG,37000,176000,A,15000,Moderate
42805,42805,42805,Male,No,2,Ph.d,11000,232000,B,10000,Good
42806,42806,42806,Male,No,2,Ph.d,9000,264000,B,10000,Good
42807,42807,42807,Male,No,4,Ph.d,50000,67000,B,10000,Average
42808,42808,42808,Male,Yes,4,Not Educated,16000,33000,B,10000,Poor
42809,42809,42809,Male,Yes,1,UG,10000,480000,C,5000,Excellent
42810,42810,42810,Male,Yes,0,UG,48000,228000,B,10000,Good
42811,42811,42811,Female,Yes,2,Ph.d,13000,176000,B,10000,Moderate
42812,42812,42812,Female,No,1,PG,8000,470000,B,10000,Excellent
42813,42813,42813,Female,No,4,PG,45000,102000,D,2500,Moderate
42814,42814,42814,Female,Yes,1,Ph.d,10000,26000,B,10000,Average
42815,42815,42815,Male,Yes,0,Ph.d,18000,434000,B,10000,Excellent
42816,42816,42816,Male,Yes,4,Ph.d,16000,382000,B,10000,Excellent
42817,42817,42817,Female,Yes,2,PG,12000,13000,D,2500,Average
42818,42818,42818,Male,Yes,4,Ph.d,23000,321000,B,10000,Good
42819,42819,42819,Male,No,0,Ph.d,48000,439000,C,5000,Excellent
42820,42820,42820,Male,Yes,2,Ph.d,41000,93000,B,10000,Moderate
42821,42821,42821,Male,Yes,5,Ph.d,13000,300000,D,2500,Good
42822,42822,42822,Female,Yes,3,UG,22000,237000,B,10000,Good
42823,42823,42823,Male,No,4,Ph.d,12000,473000,B,10000,Excellent
42824,42824,42824,Male,Yes,4,Ph.d,25000,447000,B,10000,Excellent
42825,42825,42825,Male,Yes,3,Not Educated,45000,320000,B,10000,Good
42826,42826,42826,Male,Yes,3,Ph.d,13000,142000,B,10000,Moderate
42827,42827,42827,Male,No,5,Not Educated,35000,104000,B,10000,Average
42828,42828,42828,Female,Yes,0,Not Educated,30000,295000,D,2500,Excellent
42829,42829,42829,Male,Yes,1,PG,23000,469000,B,10000,Excellent
42830,42830,42830,Male,No,2,PG,26000,314000,A,15000,Good
42831,42831,42831,Female,Yes,5,Not Educated,19000,145000,A,15000,Moderate
42832,42832,42832,Male,Yes,4,Ph.d,10000,291000,C,5000,Good
42833,42833,42833,Male,Yes,5,Ph.d,22000,202000,A,15000,Moderate
42834,42834,42834,Male,Yes,5,Ph.d,17000,287000,B,10000,Good
42835,42835,42835,Female,Yes,5,Not Educated,48000,475000,B,10000,Excellent
42836,42836,42836,Male,Yes,0,Ph.d,6000,17000,B,10000,Average
42837,42837,42837,Female,Yes,1,Not Educated,41000,217000,B,10000,Good
42838,42838,42838,Female,Yes,1,UG,41000,176000,B,10000,Moderate
42839,42839,42839,Male,Yes,5,Ph.d,23000,340000,A,15000,Good
42840,42840,42840,Male,Yes,0,Ph.d,35000,385000,B,10000,Excellent
42841,42841,42841,Female,Yes,5,Not Educated,25000,134000,D,2500,Moderate
42842,42842,42842,Male,No,2,UG,20000,110000,B,10000,Moderate
42843,42843,42843,Male,Yes,0,Not Educated,50000,385000,D,2500,Excellent
42844,42844,42844,Male,No,2,PG,13000,17000,D,2500,Average
42845,42845,42845,Male,Yes,1,Ph.d,14000,323000,B,10000,Excellent
42846,42846,42846,Male,Yes,2,Ph.d,47000,196000,B,10000,Good
42847,42847,42847,Male,Yes,2,Ph.d,14000,337000,B,10000,Excellent
42848,42848,42848,Male,Yes,3,Ph.d,28000,198000,B,10000,Good
42849,42849,42849,Male,Yes,5,Ph.d,45000,438000,C,5000,Excellent
42850,42850,42850,Male,Yes,3,Ph.d,35000,453000,C,5000,Excellent
42851,42851,42851,Male,Yes,0,PG,41000,92000,B,10000,Moderate
42852,42852,42852,Female,Yes,4,Ph.d,21000,316000,B,10000,Good
42853,42853,42853,Male,Yes,5,Ph.d,17000,307000,B,10000,Good
42854,42854,42854,Male,Yes,2,Ph.d,36000,496000,D,2500,Excellent
42855,42855,42855,Male,Yes,2,UG,19000,165000,B,10000,Moderate
42856,42856,42856,Male,No,1,Ph.d,15000,243000,D,2500,Good
42857,42857,42857,Male,Yes,3,Not Educated,18000,404000,B,10000,Excellent
42858,42858,42858,Male,Yes,0,Ph.d,49000,403000,B,10000,Excellent
42859,42859,42859,Male,Yes,0,Ph.d,30000,125000,C,5000,Moderate
42860,42860,42860,Male,Yes,5,Ph.d,14000,70000,B,10000,Average
42861,42861,42861,Male,No,3,Ph.d,36000,426000,C,5000,Excellent
42862,42862,42862,Female,Yes,2,PG,31000,157000,B,10000,Moderate
42863,42863,42863,Male,Yes,3,Ph.d,9000,467000,D,2500,Excellent
42864,42864,42864,Female,Yes,1,Ph.d,33000,449000,B,10000,Excellent
42865,42865,42865,Male,Yes,0,Ph.d,42000,52000,B,10000,Average
42866,42866,42866,Male,Yes,1,PG,41000,148000,D,2500,Moderate
42867,42867,42867,Female,Yes,3,Ph.d,36000,368000,D,2500,Excellent
42868,42868,42868,Male,Yes,3,Ph.d,37000,407000,A,15000,Excellent
42869,42869,42869,Male,Yes,5,Ph.d,45000,335000,B,10000,Good
42870,42870,42870,Male,Yes,1,UG,41000,192000,D,2500,Good
42871,42871,42871,Female,Yes,5,Ph.d,5000,199000,C,5000,Good
42872,42872,42872,Male,Yes,5,UG,29000,32000,B,10000,Poor
42873,42873,42873,Male,No,2,Not Educated,37000,203000,A,15000,Good
42874,42874,42874,Female,Yes,1,Ph.d,16000,499000,B,10000,Excellent
42875,42875,42875,Male,No,4,Not Educated,25000,484000,B,10000,Excellent
42876,42876,42876,Male,Yes,2,Ph.d,33000,50000,B,10000,Average
42877,42877,42877,Male,No,1,UG,37000,387000,B,10000,Excellent
42878,42878,42878,Male,No,2,Not Educated,43000,92000,C,5000,Moderate
42879,42879,42879,Male,Yes,1,Ph.d,44000,125000,B,10000,Moderate
42880,42880,42880,Female,Yes,3,Ph.d,42000,443000,B,10000,Excellent
42881,42881,42881,Male,Yes,2,Ph.d,18000,314000,B,10000,Excellent
42882,42882,42882,Male,Yes,4,Not Educated,38000,147000,C,5000,Moderate
42883,42883,42883,Female,No,0,Ph.d,19000,498000,B,10000,Excellent
42884,42884,42884,Female,Yes,4,Ph.d,8000,109000,B,10000,Moderate
42885,42885,42885,Female,Yes,0,Ph.d,33000,263000,B,10000,Good
42886,42886,42886,Female,Yes,0,Ph.d,49000,457000,B,10000,Excellent
42887,42887,42887,Female,No,3,Ph.d,35000,385000,B,10000,Excellent
42888,42888,42888,Female,Yes,4,PG,8000,359000,B,10000,Excellent
42889,42889,42889,Male,Yes,4,Ph.d,19000,243000,B,10000,Good
42890,42890,42890,Male,Yes,4,Ph.d,39000,401000,B,10000,Excellent
42891,42891,42891,Male,Yes,4,Ph.d,39000,364000,C,5000,Excellent
42892,42892,42892,Female,No,4,Ph.d,5000,92000,A,15000,Average
42893,42893,42893,Female,Yes,5,Not Educated,25000,231000,B,10000,Good
42894,42894,42894,Male,Yes,5,Not Educated,6000,91000,B,10000,Average
42895,42895,42895,Male,No,2,Not Educated,7000,175000,B,10000,Moderate
42896,42896,42896,Female,Yes,4,Ph.d,18000,246000,C,5000,Good
42897,42897,42897,Male,Yes,4,Ph.d,31000,382000,D,2500,Excellent
42898,42898,42898,Female,Yes,3,UG,30000,45000,A,15000,Poor
42899,42899,42899,Female,Yes,3,Ph.d,37000,195000,B,10000,Moderate
42900,42900,42900,Male,Yes,5,Ph.d,16000,80000,D,2500,Moderate
42901,42901,42901,Male,Yes,5,Ph.d,44000,227000,B,10000,Good
42902,42902,42902,Male,Yes,1,UG,17000,193000,B,10000,Good
42903,42903,42903,Female,No,0,Ph.d,44000,455000,B,10000,Excellent
42904,42904,42904,Female,Yes,4,Ph.d,46000,62000,D,2500,Average
42905,42905,42905,Male,Yes,4,Ph.d,26000,187000,B,10000,Moderate
42906,42906,42906,Male,Yes,5,PG,45000,48000,D,2500,Average
42907,42907,42907,Male,Yes,5,PG,31000,498000,B,10000,Excellent
42908,42908,42908,Male,No,0,Ph.d,10000,101000,B,10000,Moderate
42909,42909,42909,Male,No,1,PG,8000,301000,B,10000,Good
42910,42910,42910,Female,Yes,1,PG,18000,89000,B,10000,Moderate
42911,42911,42911,Male,No,0,Ph.d,41000,383000,D,2500,Excellent
42912,42912,42912,Female,No,0,Not Educated,40000,332000,C,5000,Excellent
42913,42913,42913,Male,Yes,4,PG,17000,479000,A,15000,Excellent
42914,42914,42914,Male,Yes,3,PG,13000,236000,B,10000,Good
42915,42915,42915,Male,Yes,3,Ph.d,7000,467000,B,10000,Excellent
42916,42916,42916,Male,No,5,Ph.d,34000,259000,B,10000,Good
42917,42917,42917,Male,No,0,Ph.d,50000,341000,A,15000,Excellent
42918,42918,42918,Male,Yes,0,Ph.d,31000,444000,B,10000,Excellent
42919,42919,42919,Female,Yes,5,Ph.d,15000,462000,B,10000,Excellent
42920,42920,42920,Female,Yes,4,UG,38000,494000,D,2500,Excellent
42921,42921,42921,Male,Yes,2,Ph.d,13000,61000,B,10000,Average
42922,42922,42922,Male,Yes,5,Ph.d,46000,172000,C,5000,Moderate
42923,42923,42923,Male,No,3,Ph.d,20000,292000,C,5000,Good
42924,42924,42924,Male,Yes,4,Ph.d,48000,115000,B,10000,Moderate
42925,42925,42925,Male,No,3,Ph.d,49000,148000,B,10000,Moderate
42926,42926,42926,Male,Yes,4,PG,44000,237000,B,10000,Good
42927,42927,42927,Female,Yes,4,Ph.d,27000,478000,B,10000,Excellent
42928,42928,42928,Male,Yes,1,Ph.d,36000,360000,B,10000,Excellent
42929,42929,42929,Female,Yes,0,Ph.d,15000,273000,B,10000,Good
42930,42930,42930,Male,Yes,1,Ph.d,6000,347000,B,10000,Excellent
42931,42931,42931,Male,Yes,2,Ph.d,20000,242000,D,2500,Good
42932,42932,42932,Male,Yes,2,Ph.d,17000,141000,B,10000,Moderate
42933,42933,42933,Male,Yes,1,Ph.d,26000,482000,B,10000,Excellent
42934,42934,42934,Male,Yes,3,Ph.d,12000,108000,B,10000,Moderate
42935,42935,42935,Male,No,1,Not Educated,44000,267000,B,10000,Good
42936,42936,42936,Male,Yes,0,Ph.d,25000,76000,C,5000,Moderate
42937,42937,42937,Female,No,3,Ph.d,7000,282000,B,10000,Good
42938,42938,42938,Male,Yes,1,Ph.d,39000,193000,B,10000,Good
42939,42939,42939,Male,Yes,5,Ph.d,30000,247000,B,10000,Good
42940,42940,42940,Male,Yes,0,Ph.d,47000,165000,B,10000,Moderate
42941,42941,42941,Female,Yes,2,PG,10000,353000,D,2500,Excellent
42942,42942,42942,Male,Yes,2,Not Educated,41000,129000,C,5000,Moderate
42943,42943,42943,Male,Yes,5,Ph.d,31000,345000,B,10000,Excellent
42944,42944,42944,Male,No,1,Ph.d,47000,183000,B,10000,Good
42945,42945,42945,Female,Yes,0,Ph.d,15000,455000,B,10000,Excellent
42946,42946,42946,Male,Yes,5,UG,24000,473000,D,2500,Excellent
42947,42947,42947,Male,Yes,1,PG,28000,177000,B,10000,Good
42948,42948,42948,Male,Yes,0,Not Educated,31000,378000,D,2500,Excellent
42949,42949,42949,Male,Yes,3,Ph.d,37000,253000,A,15000,Good
42950,42950,42950,Male,No,0,Ph.d,42000,197000,C,5000,Good
42951,42951,42951,Male,Yes,2,Not Educated,27000,206000,C,5000,Good
42952,42952,42952,Male,Yes,2,Ph.d,40000,175000,B,10000,Moderate
42953,42953,42953,Male,Yes,1,Ph.d,26000,474000,D,2500,Excellent
42954,42954,42954,Male,Yes,4,UG,13000,378000,C,5000,Excellent
42955,42955,42955,Female,No,2,UG,37000,53000,D,2500,Average
42956,42956,42956,Male,Yes,5,Not Educated,35000,87000,C,5000,Average
42957,42957,42957,Male,No,2,Ph.d,26000,241000,C,5000,Good
42958,42958,42958,Male,Yes,3,UG,6000,456000,B,10000,Excellent
42959,42959,42959,Male,Yes,4,UG,40000,381000,B,10000,Excellent
42960,42960,42960,Male,No,5,UG,16000,387000,B,10000,Excellent
42961,42961,42961,Male,Yes,0,Ph.d,50000,279000,D,2500,Good
42962,42962,42962,Male,Yes,3,Ph.d,10000,93000,B,10000,Moderate
42963,42963,42963,Female,Yes,5,Ph.d,39000,370000,B,10000,Excellent
42964,42964,42964,Male,Yes,0,PG,39000,273000,C,5000,Good
42965,42965,42965,Male,No,5,Ph.d,29000,401000,B,10000,Excellent
42966,42966,42966,Female,No,3,UG,42000,316000,A,15000,Good
42967,42967,42967,Male,Yes,0,Ph.d,10000,298000,B,10000,Excellent
42968,42968,42968,Male,Yes,5,Ph.d,34000,309000,B,10000,Good
42969,42969,42969,Female,Yes,3,Ph.d,11000,130000,B,10000,Moderate
42970,42970,42970,Female,Yes,4,Ph.d,15000,231000,B,10000,Good
42971,42971,42971,Male,No,0,PG,29000,81000,B,10000,Moderate
42972,42972,42972,Male,No,0,Ph.d,10000,279000,B,10000,Good
42973,42973,42973,Male,Yes,1,PG,15000,179000,B,10000,Good
42974,42974,42974,Male,Yes,5,Ph.d,32000,462000,B,10000,Excellent
42975,42975,42975,Male,Yes,4,Ph.d,26000,474000,C,5000,Excellent
42976,42976,42976,Male,No,0,Ph.d,18000,373000,A,15000,Excellent
42977,42977,42977,Male,Yes,0,Ph.d,37000,430000,D,2500,Excellent
42978,42978,42978,Male,Yes,3,Ph.d,17000,365000,A,15000,Excellent
42979,42979,42979,Male,No,4,Not Educated,26000,450000,B,10000,Excellent
42980,42980,42980,Male,No,3,Not Educated,49000,292000,B,10000,Good
42981,42981,42981,Male,Yes,2,Ph.d,13000,213000,B,10000,Good
42982,42982,42982,Male,Yes,1,Ph.d,35000,497000,B,10000,Excellent
42983,42983,42983,Male,No,5,Ph.d,35000,161000,B,10000,Moderate
42984,42984,42984,Male,No,2,Ph.d,28000,134000,D,2500,Moderate
42985,42985,42985,Male,Yes,3,Ph.d,50000,350000,B,10000,Excellent
42986,42986,42986,Female,Yes,5,Ph.d,46000,303000,C,5000,Good
42987,42987,42987,Female,No,1,Ph.d,24000,26000,C,5000,Average
42988,42988,42988,Male,No,0,Ph.d,10000,230000,B,10000,Good
42989,42989,42989,Male,Yes,5,UG,35000,231000,D,2500,Good
42990,42990,42990,Female,No,4,Not Educated,50000,387000,B,10000,Excellent
42991,42991,42991,Female,Yes,1,UG,36000,252000,B,10000,Good
42992,42992,42992,Male,Yes,5,Ph.d,6000,90000,B,10000,Average
42993,42993,42993,Male,Yes,3,PG,20000,135000,C,5000,Moderate
42994,42994,42994,Male,Yes,0,Ph.d,8000,94000,B,10000,Moderate
42995,42995,42995,Male,Yes,5,Not Educated,44000,127000,B,10000,Moderate
42996,42996,42996,Male,No,4,Ph.d,41000,260000,B,10000,Good
42997,42997,42997,Female,No,5,Ph.d,48000,111000,B,10000,Average
42998,42998,42998,Female,Yes,1,Ph.d,40000,60000,B,10000,Average
42999,42999,42999,Male,Yes,3,Not Educated,8000,330000,B,10000,Excellent
43000,43000,43000,Male,No,1,Ph.d,32000,105000,B,10000,Moderate
43001,43001,43001,Male,Yes,0,Ph.d,24000,349000,B,10000,Excellent
43002,43002,43002,Male,Yes,4,Ph.d,27000,282000,C,5000,Good
43003,43003,43003,Female,No,0,Ph.d,42000,139000,B,10000,Moderate
43004,43004,43004,Male,Yes,0,Not Educated,34000,449000,B,10000,Excellent
43005,43005,43005,Male,Yes,2,Ph.d,7000,469000,C,5000,Excellent
43006,43006,43006,Male,No,0,UG,13000,112000,B,10000,Moderate
43007,43007,43007,Male,Yes,0,UG,49000,334000,B,10000,Excellent
43008,43008,43008,Male,Yes,1,Not Educated,20000,178000,B,10000,Good
43009,43009,43009,Male,Yes,4,Ph.d,9000,248000,D,2500,Good
43010,43010,43010,Male,Yes,4,Ph.d,7000,199000,B,10000,Moderate
43011,43011,43011,Male,No,4,Not Educated,7000,58000,B,10000,Average
43012,43012,43012,Male,Yes,1,Ph.d,17000,287000,A,15000,Good
43013,43013,43013,Male,Yes,4,Ph.d,45000,104000,B,10000,Moderate
43014,43014,43014,Male,Yes,3,UG,44000,173000,D,2500,Moderate
43015,43015,43015,Male,Yes,0,UG,5000,10000,B,10000,Average
43016,43016,43016,Male,No,5,Ph.d,12000,61000,B,10000,Average
43017,43017,43017,Female,Yes,4,UG,46000,261000,A,15000,Good
43018,43018,43018,Male,Yes,1,Ph.d,19000,454000,B,10000,Excellent
43019,43019,43019,Female,Yes,0,Ph.d,31000,51000,B,10000,Average
43020,43020,43020,Male,Yes,1,Ph.d,10000,327000,B,10000,Excellent
43021,43021,43021,Male,Yes,1,PG,48000,129000,D,2500,Moderate
43022,43022,43022,Male,No,4,PG,5000,355000,B,10000,Excellent
43023,43023,43023,Female,Yes,4,PG,47000,57000,C,5000,Average
43024,43024,43024,Male,No,2,PG,45000,468000,B,10000,Excellent
43025,43025,43025,Male,No,3,Not Educated,11000,134000,B,10000,Moderate
43026,43026,43026,Male,Yes,5,Ph.d,20000,299000,B,10000,Good
43027,43027,43027,Male,Yes,2,Ph.d,42000,230000,B,10000,Good
43028,43028,43028,Male,Yes,1,UG,27000,270000,B,10000,Good
43029,43029,43029,Male,No,5,Not Educated,48000,307000,B,10000,Good
43030,43030,43030,Male,Yes,2,Ph.d,28000,55000,B,10000,Average
43031,43031,43031,Male,Yes,3,Ph.d,38000,57000,B,10000,Average
43032,43032,43032,Male,No,5,Ph.d,13000,165000,C,5000,Moderate
43033,43033,43033,Female,Yes,4,Ph.d,27000,368000,C,5000,Excellent
43034,43034,43034,Male,No,2,Ph.d,21000,433000,B,10000,Excellent
43035,43035,43035,Female,Yes,1,PG,36000,332000,B,10000,Excellent
43036,43036,43036,Male,No,4,PG,28000,176000,C,5000,Moderate
